"","title","ark","is_quotidien"
"7302","Vox studentium","cb32892484b",FALSE
"7303","Vers et prose ","cb34505309x",FALSE
"7304","Très sport ","cb34519605j",FALSE
"7305","Travaux ","cb392088708",FALSE
"7306","Toulouse sportif ","cb328782406",FALSE
"7307","The American advertiser","cb32690766d",FALSE
"7308","Tableau économique de la Réunion ","cb34507653q",FALSE
"7309","Tabac algérien","cb32875330f",FALSE
"7310","Souffles ","cb34511014x",FALSE
"7311","Société d'horticulture de l'arrondissement d'Abbeville","cb32869548t",FALSE
"7312","Saint Paul","cb328642432",FALSE
"7313","Revue théologique ","cb32861587s",FALSE
"7314","Revue municipale contenant toutes les matières de droit commun ou Manuel à l'usage des administrateurs et des administrés des communes de France","cb328608412",FALSE
"7315","Revue générale des assurances terrestres","cb343491988",FALSE
"7316","Revue franco hongroise","cb328597365",FALSE
"7317","Revue française ","cb32859632h",FALSE
"7318","Revue européenne ","cb34448605r",FALSE
"7319","Revue étrangère de législation et d'économie politique ","cb371341936",FALSE
"7320","Revue du théâtre ","cb328593618",FALSE
"7321","Revue des travaux scientifiques ","cb32858898r",FALSE
"7322","Revue de médecine légale ","cb344424063",FALSE
"7323","Revue de la Société littéraire","cb328578061",FALSE
"7324","Revue de la jeunesse de France","cb328576143",FALSE
"7325","Rapport annuel du Gouvernement français à l'Assemblée générale des Nations Unies sur l'administration du Cameroun ","cb32848053c",FALSE
"7326","Projets budgétaires votés par les assemblées financières algériennes ","cb41487952c",FALSE
"7327","Politique étrangère ","cb34349006h",FALSE
"7328","Orient et TOE ","cb32830017c",FALSE
"7329","Lettres icariennes","cb32806220n",FALSE
"7330","Lettre aux amis d'Afrique ","cb45800226s",FALSE
"7331","Les Trois monts","cb32881768g",FALSE
"7332","Les Heures nouvelles ","cb32786608c",FALSE
"7333","Les Facettes ","cb32772649s",FALSE
"7334","Les Cahiers français","cb32735793f",FALSE
"7335","Les Avis du commerce illustrés","cb40149460m",FALSE
"7336","Le Travail libre ","cb32879983n",FALSE
"7337","Le Touriste algérien","cb328784475",FALSE
"7338","Le Semeur ","cb328672297",FALSE
"7339","Le Petit rigolard ","cb328373841",FALSE
"7340","Le Petit médéen ","cb328368260",FALSE
"7341","Le Petit journal des peintres en bâtiments et décors ","cb328366400",FALSE
"7342","Le Petit Gaulois ","cb451392131",FALSE
"7343","Le Patriote","cb328338744",FALSE
"7344","Le Palamède ","cb32831528n",FALSE
"7345","Le Normand jovial ","cb32824229p",FALSE
"7346","Le Mousquetaire ","cb328204894",FALSE
"7347","Le Moniteur des bons livres ","cb32818951j",FALSE
"7348","Le Monde des arts ","cb328182419",FALSE
"7349","Le Mois","cb32817706x",FALSE
"7350","Le Henri IV ","cb32786365c",FALSE
"7351","Le Français ","cb32777224j",FALSE
"7352","Le Dessin ","cb327564144",FALSE
"7353","Le Cri de Nice et de la Riviera","cb32752334h",FALSE
"7354","Le Courrier commercial ","cb327500795",FALSE
"7355","Le Combattant ","cb32744644x",FALSE
"7356","Le Centre ","cb32738596n",FALSE
"7357","Le Bulletin philatélique ","cb32732799s",FALSE
"7358","Le Bonheur du peuple par la justice","cb32714728b",FALSE
"7359","Le Baron Brisse","cb427568715",FALSE
"7360","La Vie à la campagne ","cb328886039",FALSE
"7361","La Vérité française","cb328877876",FALSE
"7362","La Tribune de Bel Abbès ","cb32880928j",FALSE
"7363","La République française ","cb328530343",FALSE
"7364","La Rampe ","cb328478284",FALSE
"7365","La Plume des jeunes ","cb32840373w",FALSE
"7366","La Plume ","cb344829487",FALSE
"7367","La Plage normande ","cb328401244",FALSE
"7368","La Normandie littéraire","cb32824277j",FALSE
"7369","La Lutte ","cb32809806g",FALSE
"7370","La Hure ","cb34542818c",FALSE
"7371","La Flèche ","cb32775902p",FALSE
"7372","La Démocratie ","cb32755372s",FALSE
"7373","La Critique ","cb32752686k",FALSE
"7374","La Cloche ","cb32743488r",FALSE
"7375","L'Union ","cb328829370",FALSE
"7376","L'Ordre nouveau ","cb328297983",FALSE
"7377","L'Entr'acte ","cb32767486f",FALSE
"7378","L'Echo polaire ","cb42413457f",FALSE
"7379","L'Écho du théâtre ","cb32762586h",FALSE
"7380","L'Écho de Bab el","cb32759789k",FALSE
"7381","L'Avenir de Lillebonne  ","cb32708385t",FALSE
"7382","L'Art du théâtre","cb327025043",FALSE
"7383","L'Architecture et la construction dans le Nord ","cb32700920z",FALSE
"7384","L'Anti monopole ","cb32699839z",FALSE
"7385","L'Amateur d'estampes ","cb32690637j",FALSE
"7386","L'Alliance religieuse universelle ","cb326859330",FALSE
"7387","L'Action syndicale ","cb326823281",FALSE
"7388","L'Acétylène ","cb32681333c",FALSE
"7389","Journal des viticulteurs et des agriculteurs du Midi","cb41130734n",FALSE
"7390","Journal des jeunes personnes","cb327999173",FALSE
"7391","Journal des hommes","cb45093306n",FALSE
"7392","Journal de Gnafron","cb32797454f",FALSE
"7393","Jardin des modes nouvelles","cb344212255",FALSE
"7394","Hojas libres ","cb32787071q",FALSE
"7395","Gazette spéciale de l'instruction publique et du clergé","cb327815244",FALSE
"7396","Gazette numismatique française ","cb32781418x",FALSE
"7397","Forces françaises intérieures","cb32776427w",FALSE
"7398","Figaro salon ","cb34448409k",FALSE
"7399","Figaro ","cb34447474s",FALSE
"7400","Exposé de la situation générale des territoires du sud de l'Algérie","cb327721420",FALSE
"7401","Der Orientfrontkämpfer ","cb328300924",FALSE
"7402","Der Grosse Strassburger hinkende Bote ","cb344228283",FALSE
"7403","Conférences faites aux matinées classiques du Théâtre national de l'Odéon","cb327468261",FALSE
"7404","Compte définitif des recettes et des dépenses de la circonscription de Dakar et dépendances ","cb412807654",FALSE
"7405","Commune ","cb34425436b",FALSE
"7406","Calao ","cb327360885",FALSE
"7407","Bulletin trimestriel de la Chambre de commerce française de Tunis","cb327337829",FALSE
"7408","Bulletin philologique et historique jusqu'à 1610 du Comité des travaux historiques et scientifiques","cb32732804j",FALSE
"7409","Bulletin paroissial ","cb42739759b",FALSE
"7410","Bulletin paroissial ","cb42748261g",FALSE
"7411","Bulletin mensuel du Cercle horticole de Roubaix","cb32730698p",FALSE
"7412","Bulletin mensuel de l'Oeuvre du pain spirituel de Saint Antoine de Padoue","cb327298041",FALSE
"7413","Bulletin mensuel de l'Association amicale des anciens combattants du département du Puy de","cb32729562c",FALSE
"7414","Bulletin littéraire et scientifique ","cb32704860w",FALSE
"7415","Bulletin hebdomadaire de presse ","cb327386618",FALSE
"7416","Bulletin économique de l'Afrique équatoriale française ","cb32728641f",FALSE
"7417","Bulletin des oeuvres d'éducation sociale du Centre ","cb32726391p",FALSE
"7418","Bulletin des cyclotouristes ","cb32725993s",FALSE
"7419","Bulletin de la Société de sciences naturelles de la Haute Marne","cb34427091v",FALSE
"7420","Bulletin de la Société de l'industrie minérale","cb34438867n",FALSE
"7421","Bulletin de la Société de chirurgie de Lyon","cb32724049k",FALSE
"7422","Bulletin de la Société d'études scientifiques du Finistère","cb32723891b",FALSE
"7423","Bulletin de l'Association des commis des Ponts et","cb32719985x",FALSE
"7424","Bulletin de l'Amicale primaire des Hautes Alpes","cb32718958s",FALSE
"7425","Bulletin   Société de Saint","cb34431018j",FALSE
"7426","Bulletin   Société d'archéologie et d'histoire de la Charente","cb36136430g",FALSE
"7427","Budget local du Haut Sénégal et Niger ","cb41382179t",FALSE
"7428","Bourguignons ","cb327155281",FALSE
"7429","Assemblée générale ordinaire","cb44376655c",FALSE
"7430","Art et médecine ","cb32702568b",FALSE
"7431","Archives littéraires de l'Europe ","cb327014695",FALSE
"7432","Annuaire des engrais ","cb326970398",FALSE
"7433","Annuaire administratif","cb32695438j",FALSE
"7434","Annales de virologie","cb343630232",FALSE
"7435","Annales de Flore et de Pomone ou Journal des jardins et des champs","cb326934967",FALSE
"7436","Annales ","cb34378863x",FALSE
"7437","Almanach royal et national","cb344541137",FALSE
"7438","Almanach musical pour ","cb387197736",FALSE
"7439","Alger étudiant","cb326853638",FALSE
"7440","Album chanson ","cb32685028x",FALSE
"7441","Affiches nationales ","cb32683336w",FALSE
"7442","A.O.F. républicaine : organe de défense des intérêts politiques et économiques du Sénégal et des colonies de la Fédération d'Afrique occidentale française","cb32680253g",FALSE
"7443","Viticulture Arboriculture ","cb32890336q",FALSE
"7444","V.O.K.S. Organe de la Société pour les relations culturelles entre l'U.R.S.S. et les pays étrangers","cb32886573q",FALSE
"7445","Travaux juridiques et économiques de l'Université de Rennes","cb345429566",FALSE
"7446","Travaux ","cb328691043",FALSE
"7447","Terpsica ","cb32876793p",FALSE
"7448","Riz et riziculture ","cb32862337x",FALSE
"7449","Revue internationale de l'ex libris ","cb32860203v",FALSE
"7450","Revue icarienne ","cb32860038z",FALSE
"7451","Revue française d'Edimbourg","cb442555031",FALSE
"7452","Revue économique française ","cb328594606",FALSE
"7453","Revue des sports mécaniques de France et des colonies ","cb32858853s",FALSE
"7454","Revue de linguistique romane","cb34349097n",FALSE
"7455","Revue de la Société des études historiques","cb32857796j",FALSE
"7456","Revue de la Normandie ","cb32857658q",FALSE
"7457","Revue de géographie marocaine","cb32857094x",FALSE
"7458","Revue de droit commercial","cb41949175b",FALSE
"7459","Revue d'ethnographie ","cb344756405",FALSE
"7460","Revue coloniale ","cb343985327",FALSE
"7461","Revue algérienne","cb40966540b",FALSE
"7462","Réveil guelmois","cb32854795g",FALSE
"7463","Registre maritime ","cb328503613",FALSE
"7464","Rapport d'activité   Bibliothèque nationale de France ","cb37131313j",FALSE
"7465","Rapport annuel   Comité des établissements de crédit ","cb344298890",FALSE
"7466","Procès verbaux de la Société archéologique d'Eure","cb344279157",FALSE
"7467","Paris club ","cb32832320k",FALSE
"7468","Notes provençales ","cb32824779m",FALSE
"7469","Nice ","cb328236197",FALSE
"7470","Monuments grecs ","cb328200938",FALSE
"7471","Mémoires et analyse des travaux de la Société d'agriculture","cb32813447q",FALSE
"7472","Mémoires de la Société pour l'histoire du droit et des institutions des anciens pays bourguignons","cb343785722",FALSE
"7473","Mémoires concernant l'histoire","cb39279325r",FALSE
"7474","Lumière et radio ","cb328096612",FALSE
"7475","Les Ouvriers des deux mondes ","cb32830863r",FALSE
"7476","Les Carnets de l'exotisme ","cb344268100",FALSE
"7477","Le Travailleur alpin ","cb34478447r",FALSE
"7478","Le Souvenir ","cb328713356",FALSE
"7479","Le Salon ","cb32864446n",FALSE
"7480","Le Réveil du Sud Ouest","cb328547317",FALSE
"7481","Le Rémouleur Hutchinson","cb32850713b",FALSE
"7482","Le Publicateur judiciaire ","cb32845672k",FALSE
"7483","Le Progrès musical ","cb32844309r",FALSE
"7484","Le Progrès de l'Est","cb328439618",FALSE
"7485","Le Pot pourri lodévois ","cb328416044",FALSE
"7486","Le Pays d'Ouest ","cb34423002f",FALSE
"7487","Le Pays ","cb32834370m",FALSE
"7488","Le Pandecte ","cb328317135",FALSE
"7489","Le Palais ","cb328315039",FALSE
"7490","Le P","cb344008882",FALSE
"7491","Le Mutilé des Cévennes ","cb328213266",FALSE
"7492","Le Militant","cb328160507",FALSE
"7493","Le Messager du Rhin ","cb328151492",FALSE
"7494","Le Loustic Oranais","cb32809458m",FALSE
"7495","Le Libre penseur ","cb328071000",FALSE
"7496","Le Jeune patriote ","cb32795886p",FALSE
"7497","Le Gay Lussac ","cb32779932k",FALSE
"7498","Le Garde national","cb32779706g",FALSE
"7499","Le Franc tireur de Châteaudun ","cb454502980",FALSE
"7500","Le Fonctionnaire municipal ","cb327762756",FALSE
"7501","Le Document ","cb32758071b",FALSE
"7502","Le Diable boiteux ","cb32757066h",FALSE
"7503","Le Diable à quatre ","cb32757042h",FALSE
"7504","Le Damné ","cb32753965p",FALSE
"7505","Le Courrier du Brésil ","cb32751142b",FALSE
"7506","Le Courier des frontières","cb42118026r",FALSE
"7507","Le Communiste ","cb327459293",FALSE
"7508","Le Chabi ","cb45847441r",FALSE
"7509","Le Bon temps","cb32714693h",FALSE
"7510","La Voie nouvelle illustrée ","cb32890633h",FALSE
"7511","La Vie mondiale ","cb32889168r",FALSE
"7512","La Trique antijuive","cb32881712v",FALSE
"7513","La Revue française de Prague ","cb328596884",FALSE
"7514","La Revue des vivants ","cb32858948g",FALSE
"7515","La Résistance ","cb32853255m",FALSE
"7516","La Relève","cb32850640z",FALSE
"7517","La Publicité moderne","cb32846032x",FALSE
"7518","La Protection des morts ","cb328450331",FALSE
"7519","La Place de Grève ","cb32840053f",FALSE
"7520","La Mode nationale ","cb328175082",FALSE
"7521","La Justice ","cb32802921z",FALSE
"7522","La Gazette pittoresque de l'industrie de l'exposition universelle ","cb44418017k",FALSE
"7523","La France ouvrière ","cb32778064g",FALSE
"7524","La France d'Oc ","cb327775638",FALSE
"7525","La France à table ","cb34542756n",FALSE
"7526","La Feuille du ménage ","cb32774689h",FALSE
"7527","La Digue ","cb32757382k",FALSE
"7528","La Controverse ","cb34479245r",FALSE
"7529","La Colonia italiana ","cb32744301t",FALSE
"7530","La Chronique illustrée ","cb327418124",FALSE
"7531","La Bresse louhannaise ","cb32715905g",FALSE
"7532","La Bourgogne littéraire ","cb32715498x",FALSE
"7533","L'<U+008C>uvre socialiste ","cb328282912",FALSE
"7534","L'Union littéraire et théâtrale des jeunes auteurs ","cb32884298r",FALSE
"7535","L'Office de publicité de la Gironde ","cb32828409k",FALSE
"7536","L'Oeuf dur ","cb343812497",FALSE
"7537","L'Indépendance corse ","cb32789256v",FALSE
"7538","L'Humanité","cb327877364",FALSE
"7539","L'Exposition de Troyes illustrée ","cb32772224b",FALSE
"7540","L'Espoir","cb32769007p",FALSE
"7541","L'Entracte ","cb32767471d",FALSE
"7542","L'Électricité industrielle ","cb32765963p",FALSE
"7543","L'Eco d'Italia ","cb327642029",FALSE
"7544","L'Echo du Sud","cb327625615",FALSE
"7545","L'Echo de la rive gauche ","cb32760614f",FALSE
"7546","L'Écho de l'invisible ","cb327601727",FALSE
"7547","L'Avertisseur toulois ","cb32709156x",FALSE
"7548","L'Avertisseur haytien","cb32709153w",FALSE
"7549","L'Avenir du travailleur ","cb32708787m",FALSE
"7550","L'Avenir de Pau ","cb32708438k",FALSE
"7551","L'Attesa ","cb32706302t",FALSE
"7552","L'Art en province","cb32702508g",FALSE
"7553","L'Arlequin ","cb327020997",FALSE
"7554","L'Alliance française illustrée","cb32685896m",FALSE
"7555","L'Action socialiste ","cb326822998",FALSE
"7556","Katholische Monatsbriefe ","cb32803351g",FALSE
"7557","Journal grammatical","cb41951170w",FALSE
"7558","Journal für gemeinnützige Kenntnisse ","cb32801326s",FALSE
"7559","Il Lavoro ","cb32805380j",FALSE
"7560","Germinal ","cb34425250b",FALSE
"7561","Gazette du bâtiment ","cb327810075",FALSE
"7562","Elsassland","cb344230791",FALSE
"7563","E<U+009E>egodnik","cb41365521x",FALSE
"7564","Critique ","cb34348501x",FALSE
"7565","Conférence des sociétés savantes","cb344849670",FALSE
"7566","Cahiers Henri Bosco","cb34385777t",FALSE
"7567","Bulletin trimestriel de l'Amicale des anciens combattants de Rueil et de Buzenval ","cb32733349c",FALSE
"7568","Bulletin paroissial ","cb43501561k",FALSE
"7569","Bulletin paroissial ","cb435036631",FALSE
"7570","Bulletin paroissial ","cb435074058",FALSE
"7571","Bulletin paroissial ","cb42737209x",FALSE
"7572","Bulletin historique trimestriel ","cb34429398k",FALSE
"7573","Bulletin folklorique d'Ile de","cb34348310b",FALSE
"7574","Bulletin fiduciaire d'Indochine","cb32728789q",FALSE
"7575","Bulletin des sciences mathématiques","cb32726560z",FALSE
"7576","Bulletin des aciéries ","cb327255256",FALSE
"7577","Bulletin de renseignements ","cb43782014x",FALSE
"7578","Bulletin de presse étrangère  ","cb32725373h",FALSE
"7579","Bulletin de la Société médicale des hôpitaux de Lyon","cb32724750q",FALSE
